source,term_id,term_name,p_value,p_value_raw,fold_enrichment,term_size,intersection_size,intersection,passes_fdr,background_used
DisGeNET,Collecting Duct Carcinoma of the Kidney,Collecting Duct Carcinoma of the Kidney,0.234922239735605,0.06454262931928326,4.218357487922706,138,2,GSTM1;MUC4,FALSE,enrichr_default
DisGeNET,Contracture of joint,Contracture of joint,0.234922239735605,0.0661847397731125,4.158095238095238,140,2,SDHA;TTN,FALSE,enrichr_default
DisGeNET,Adenocarcinoma of large intestine,Adenocarcinoma of large intestine,0.234922239735605,0.05975312021953167,2.9400673400673405,297,3,GSTM1;DDT;TTN,FALSE,enrichr_default
DisGeNET,Epithelioma,Epithelioma,0.234922239735605,0.06023617329909042,2.930201342281879,298,3,MUC16;MUC4;TTN,FALSE,enrichr_default
DisGeNET,"Pancreatitis, Chronic","Pancreatitis, Chronic",0.234922239735605,0.062186915257468174,2.891390728476821,302,3,MUC4;MUC5AC;TNFRSF10D,FALSE,enrichr_default
DisGeNET,Malignant neoplasm of skin,Malignant neoplasm of skin,0.234922239735605,0.06466673468568063,2.844299674267101,307,3,GSTM1;DMBT1;APOBEC3A,FALSE,enrichr_default
DisGeNET,Cardiomyopathies,Cardiomyopathies,0.234922239735605,0.0558227920134864,2.4255555555555555,480,4,TRPM2;MGAM;PRH1;TTN,FALSE,enrichr_default
DisGeNET,ovarian neoplasm,ovarian neoplasm,0.234922239735605,0.061420053159713536,1.8618336886993603,938,6,GSTM1;MUC16;LPA;MUC4;MUC5AC;APOBEC3A,FALSE,enrichr_default
DisGeNET,Lymphatic Metastasis,Lymphatic Metastasis,0.2378491989598169,0.06784084752568646,4.0995305164319245,142,2,MUC4;MUC5AC,FALSE,enrichr_default
DisGeNET,"Glossitis, Benign Migratory","Glossitis, Benign Migratory",0.2383368018574853,0.06960818636657555,12.127777777777778,24,1,PRH1,FALSE,enrichr_default
DisGeNET,Bronchitis,Bronchitis,0.2383368018574853,0.06960818636657555,12.127777777777778,24,1,MUC5AC,FALSE,enrichr_default
DisGeNET,Norrie disease,Norrie disease,0.2383368018574853,0.06960818636657555,12.127777777777778,24,1,KIR2DL1,FALSE,enrichr_default
DisGeNET,"Signs and Symptoms, Respiratory","Signs and Symptoms, Respiratory",0.2383368018574853,0.06960818636657555,12.127777777777778,24,1,GSTM1,FALSE,enrichr_default
DisGeNET,Orchitis,Orchitis,0.2383368018574853,0.06960818636657555,12.127777777777778,24,1,C4A,FALSE,enrichr_default
DisGeNET,Ovarian Diseases,Ovarian Diseases,0.2383368018574853,0.06960818636657555,12.127777777777778,24,1,MUC16,FALSE,enrichr_default
DisGeNET,POLYCYSTIC KIDNEY DISEASE 1,POLYCYSTIC KIDNEY DISEASE 1,0.2383368018574853,0.06960818636657555,12.127777777777778,24,1,HBA2,FALSE,enrichr_default
DisGeNET,Leprosy,Leprosy,0.2383368018574853,0.06867408151817071,4.070862470862471,143,2,GSTM1;SIGLEC5,FALSE,enrichr_default
DisGeNET,Astrocytoma,Astrocytoma,0.24239485476156453,0.07100037163383145,1.9640125955915428,741,5,GSTM1;DMBT1;SLC6A12;ATAD3B;LPA,FALSE,enrichr_default
DisGeNET,Familial erythrocytosis,Familial erythrocytosis,0.24363095696352757,0.07240270966977591,11.642666666666667,25,1,HBA2,FALSE,enrichr_default
DisGeNET,Cervix Diseases,Cervix Diseases,0.24363095696352757,0.07240270966977591,11.642666666666667,25,1,MUC4,FALSE,enrichr_default
DisGeNET,Temporomandibular Joint Disorders,Temporomandibular Joint Disorders,0.24363095696352757,0.07240270966977591,11.642666666666667,25,1,TTN,FALSE,enrichr_default
DisGeNET,Increased intramyocellular lipid droplets,Increased intramyocellular lipid droplets,0.24363095696352757,0.07240270966977591,11.642666666666667,25,1,SDHA,FALSE,enrichr_default
DisGeNET,"Glaucoma, Primary Open Angle","Glaucoma, Primary Open Angle",0.24363095696352757,0.07204091560683747,3.9600907029478463,147,2,GSTM1;MPP7,FALSE,enrichr_default
DisGeNET,Chromophobe Renal Cell Carcinoma,Chromophobe Renal Cell Carcinoma,0.2474342927757841,0.07374429391865811,3.9069351230425053,149,2,GSTM1;MUC4,FALSE,enrichr_default
DisGeNET,Heart Diseases,Heart Diseases,0.24747289875532386,0.07396713455539142,2.6867692307692312,325,3,LPA;PRH1;TTN,FALSE,enrichr_default
DisGeNET,Juvenile arthritis,Juvenile arthritis,0.24854763839467015,0.07450061577841949,2.6785276073619633,326,3,C4A;KIR2DL1;APOBEC3A,FALSE,enrichr_default
DisGeNET,Beta thalassemia trait,Beta thalassemia trait,0.2487183455969859,0.07518897894221435,11.194871794871796,26,1,HBA2,FALSE,enrichr_default
DisGeNET,Abnormal pattern of respiration,Abnormal pattern of respiration,0.2487183455969859,0.07518897894221435,11.194871794871796,26,1,SDHA,FALSE,enrichr_default
DisGeNET,Drug Eruptions,Drug Eruptions,0.2487183455969859,0.07518897894221435,11.194871794871796,26,1,GSTM1,FALSE,enrichr_default
DisGeNET,Episodic abdominal pain,Episodic abdominal pain,0.2504311946085509,0.07796701814188411,10.780246913580246,27,1,SDHA,FALSE,enrichr_default
DisGeNET,Cervical dysplasia,Cervical dysplasia,0.2504311946085509,0.07796701814188411,10.780246913580246,27,1,GSTM1,FALSE,enrichr_default
DisGeNET,Homocystinuria,Homocystinuria,0.2504311946085509,0.07796701814188411,10.780246913580246,27,1,PRH1,FALSE,enrichr_default
DisGeNET,Intermittent abdominal pain,Intermittent abdominal pain,0.2504311946085509,0.07796701814188411,10.780246913580246,27,1,SDHA,FALSE,enrichr_default
DisGeNET,Premenopausal breast cancer,Premenopausal breast cancer,0.2504311946085509,0.07796701814188411,10.780246913580246,27,1,GSTM1,FALSE,enrichr_default
DisGeNET,Leg Ulcer,Leg Ulcer,0.2504311946085509,0.07796701814188411,10.780246913580246,27,1,HBA2,FALSE,enrichr_default
DisGeNET,Appendicitis,Appendicitis,0.2504311946085509,0.07796701814188411,10.780246913580246,27,1,DMBT1,FALSE,enrichr_default
DisGeNET,Sezary Syndrome,Sezary Syndrome,0.2504311946085509,0.07718990808691337,3.80479302832244,153,2,BRD9;KIR2DL1,FALSE,enrichr_default
DisGeNET,Hyperlipoproteinemia Type IIa,Hyperlipoproteinemia Type IIa,0.2504311946085509,0.07718990808691337,3.80479302832244,153,2,LPA;PRH1,FALSE,enrichr_default
DisGeNET,"Hypercholesterolemia, Familial","Hypercholesterolemia, Familial",0.2504311946085509,0.07805925365680708,3.7800865800865804,154,2,LPA;TNFRSF10D,FALSE,enrichr_default
DisGeNET,Fatigue,Fatigue,0.2504311946085509,0.07665187446332672,2.646060606060606,330,3,C4A;HBA2;SDHA,FALSE,enrichr_default
DisGeNET,Malignant Mesothelioma of Peritoneum,Malignant Mesothelioma of Peritoneum,0.2527883762174231,0.08073685115740073,10.395238095238094,28,1,MUC16,FALSE,enrichr_default
DisGeNET,"Creutzfeldt-Jakob Disease, Sporadic","Creutzfeldt-Jakob Disease, Sporadic",0.2527883762174231,0.08073685115740073,10.395238095238094,28,1,HBA2,FALSE,enrichr_default
DisGeNET,"GASTRIC CANCER, INTESTINAL","GASTRIC CANCER, INTESTINAL",0.2527883762174231,0.08073685115740073,10.395238095238094,28,1,GSTM1,FALSE,enrichr_default
DisGeNET,"Lung Diseases, Obstructive","Lung Diseases, Obstructive",0.2527883762174231,0.08073685115740073,10.395238095238094,28,1,MUC5AC,FALSE,enrichr_default
DisGeNET,Centronuclear myopathy,Centronuclear myopathy,0.2527883762174231,0.08073685115740073,10.395238095238094,28,1,TTN,FALSE,enrichr_default
DisGeNET,Condylomata Acuminata,Condylomata Acuminata,0.2527883762174231,0.08073685115740073,10.395238095238094,28,1,APOBEC3A,FALSE,enrichr_default
DisGeNET,Ovarian epithelial cancer recurrent,Ovarian epithelial cancer recurrent,0.2527883762174231,0.08073685115740073,10.395238095238094,28,1,MUC16,FALSE,enrichr_default
DisGeNET,Aphthous Stomatitis,Aphthous Stomatitis,0.2527883762174231,0.08073685115740073,10.395238095238094,28,1,C4A,FALSE,enrichr_default
DisGeNET,Hypertriglyceridemia,Hypertriglyceridemia,0.2527883762174231,0.0806859356224209,3.707855626326964,157,2,GSTM1;LPA,FALSE,enrichr_default
DisGeNET,Breast cancer recurrent,Breast cancer recurrent,0.2539655730706601,0.08349850182084043,10.036781609195403,29,1,MUC16,FALSE,enrichr_default
DisGeNET,Generalized glycogen storage disease of infants,Generalized glycogen storage disease of infants,0.2539655730706601,0.08349850182084043,10.036781609195403,29,1,MGAM,FALSE,enrichr_default
DisGeNET,Childhood Brain Neoplasm,Childhood Brain Neoplasm,0.2539655730706601,0.08349850182084043,10.036781609195403,29,1,GSTM1,FALSE,enrichr_default
DisGeNET,Chronic Kidney Insufficiency,Chronic Kidney Insufficiency,0.2539655730706601,0.08349850182084043,10.036781609195403,29,1,LPA,FALSE,enrichr_default
DisGeNET,Paget Disease Extramammary,Paget Disease Extramammary,0.2539655730706601,0.08349850182084043,10.036781609195403,29,1,MUC5AC,FALSE,enrichr_default
DisGeNET,Contiguous gene syndrome,Contiguous gene syndrome,0.2539655730706601,0.08349850182084043,10.036781609195403,29,1,HBA2,FALSE,enrichr_default
DisGeNET,Intermittent Claudication,Intermittent Claudication,0.2539655730706601,0.08349850182084043,10.036781609195403,29,1,LPA,FALSE,enrichr_default
DisGeNET,Primary peritoneal carcinoma,Primary peritoneal carcinoma,0.2539655730706601,0.08349850182084043,10.036781609195403,29,1,MUC16,FALSE,enrichr_default
DisGeNET,Left ventricular noncompaction,Left ventricular noncompaction,0.2539655730706601,0.08349850182084043,10.036781609195403,29,1,SDHA,FALSE,enrichr_default
DisGeNET,Angiofibroma,Angiofibroma,0.2539655730706601,0.08349850182084043,10.036781609195403,29,1,AHRR,FALSE,enrichr_default
DisGeNET,Muscle Weakness,Muscle Weakness,0.2539655730706601,0.08159234882809234,2.5758112094395282,339,3,MGAM;SDHA;TTN,FALSE,enrichr_default
DisGeNET,Recurrent aphthous ulcer,Recurrent aphthous ulcer,0.254410793018866,0.08625199387573851,9.702222222222222,30,1,C4A,FALSE,enrichr_default
DisGeNET,"Carcinoma, Signet Ring Cell","Carcinoma, Signet Ring Cell",0.254410793018866,0.08625199387573851,9.702222222222222,30,1,MUC5AC,FALSE,enrichr_default
DisGeNET,Brain hemorrhage,Brain hemorrhage,0.254410793018866,0.08625199387573851,9.702222222222222,30,1,SDHA,FALSE,enrichr_default
DisGeNET,"Hemorrhagic Fevers, Viral","Hemorrhagic Fevers, Viral",0.254410793018866,0.08625199387573851,9.702222222222222,30,1,MGAM,FALSE,enrichr_default
DisGeNET,"Optic Atrophy, Autosomal Dominant","Optic Atrophy, Autosomal Dominant",0.254410793018866,0.08625199387573851,9.702222222222222,30,1,GSTM1,FALSE,enrichr_default
DisGeNET,Stomach Diseases,Stomach Diseases,0.254410793018866,0.08625199387573851,9.702222222222222,30,1,MUC5AC,FALSE,enrichr_default
DisGeNET,"Pheochromocytoma, Extra-Adrenal","Pheochromocytoma, Extra-Adrenal",0.254410793018866,0.08625199387573851,9.702222222222222,30,1,SDHA,FALSE,enrichr_default
DisGeNET,Tendinopathy,Tendinopathy,0.254410793018866,0.08625199387573851,9.702222222222222,30,1,MPP7,FALSE,enrichr_default
DisGeNET,Overlap syndrome,Overlap syndrome,0.254410793018866,0.08625199387573851,9.702222222222222,30,1,TTN,FALSE,enrichr_default
DisGeNET,Abnormal mitochondria in muscle tissue,Abnormal mitochondria in muscle tissue,0.254410793018866,0.08625199387573851,9.702222222222222,30,1,SDHA,FALSE,enrichr_default
DisGeNET,X-Linked Emery-Dreifuss Muscular Dystrophy,X-Linked Emery-Dreifuss Muscular Dystrophy,0.254410793018866,0.08625199387573851,9.702222222222222,30,1,TTN,FALSE,enrichr_default
DisGeNET,Dysequilibrium syndrome,Dysequilibrium syndrome,0.254410793018866,0.08625199387573851,9.702222222222222,30,1,MUC5AC,FALSE,enrichr_default
DisGeNET,Encephalomyelitis,Encephalomyelitis,0.2549975500515192,0.08666868054697235,2.5091954022988507,348,3,TRPM2;LPA;TTN,FALSE,enrichr_default
DisGeNET,Glycogen Storage Disease,Glycogen Storage Disease,0.25760482720158095,0.0889973510131811,9.389247311827958,31,1,MGAM,FALSE,enrichr_default
DisGeNET,Chronic interstitial cystitis,Chronic interstitial cystitis,0.25760482720158095,0.0889973510131811,9.389247311827958,31,1,TRPM2,FALSE,enrichr_default
DisGeNET,Oral Ulcer,Oral Ulcer,0.25760482720158095,0.0889973510131811,9.389247311827958,31,1,C4A,FALSE,enrichr_default
DisGeNET,21-hydroxylase deficiency,21-hydroxylase deficiency,0.25760482720158095,0.0889973510131811,9.389247311827958,31,1,C4A,FALSE,enrichr_default
DisGeNET,Activated Protein C Resistance,Activated Protein C Resistance,0.25760482720158095,0.0889973510131811,9.389247311827958,31,1,PRH1,FALSE,enrichr_default
DisGeNET,Cardiovascular morbidity,Cardiovascular morbidity,0.25760482720158095,0.0917345968770788,9.095833333333333,32,1,LPA,FALSE,enrichr_default
DisGeNET,Intestinal Obstruction,Intestinal Obstruction,0.25760482720158095,0.0917345968770788,9.095833333333333,32,1,SDHA,FALSE,enrichr_default
DisGeNET,Zellweger Syndrome,Zellweger Syndrome,0.25760482720158095,0.0917345968770788,9.095833333333333,32,1,LPA,FALSE,enrichr_default
DisGeNET,Iron deficiency anemia,Iron deficiency anemia,0.25760482720158095,0.0917345968770788,9.095833333333333,32,1,HBA2,FALSE,enrichr_default
DisGeNET,Juvenile polyposis syndrome,Juvenile polyposis syndrome,0.25760482720158095,0.0917345968770788,9.095833333333333,32,1,MUC5AC,FALSE,enrichr_default
DisGeNET,Dysphonia,Dysphonia,0.25760482720158095,0.0917345968770788,9.095833333333333,32,1,SDHA,FALSE,enrichr_default
DisGeNET,Lipid Metabolism Disorders,Lipid Metabolism Disorders,0.25760482720158095,0.0917345968770788,9.095833333333333,32,1,LPA,FALSE,enrichr_default
DisGeNET,Pulmonary Alveolar Proteinosis,Pulmonary Alveolar Proteinosis,0.25760482720158095,0.0917345968770788,9.095833333333333,32,1,DMBT1,FALSE,enrichr_default
DisGeNET,Aortic valve calcification,Aortic valve calcification,0.25760482720158095,0.0917345968770788,9.095833333333333,32,1,LPA,FALSE,enrichr_default
DisGeNET,Contracture,Contracture,0.25760482720158095,0.0887278326738941,3.506827309236948,166,2,SDHA;TTN,FALSE,enrichr_default
DisGeNET,Progressive Neoplastic Disease,Progressive Neoplastic Disease,0.25760482720158095,0.0896358205828702,3.485828343313373,167,2,MUC16;DDT,FALSE,enrichr_default
DisGeNET,Papillary Renal Cell Carcinoma,Papillary Renal Cell Carcinoma,0.25760482720158095,0.09146016758434966,3.4445759368836293,169,2,GSTM1;MUC4,FALSE,enrichr_default
DisGeNET,Progressive cGVHD,Progressive cGVHD,0.25760482720158095,0.09146016758434966,3.4445759368836293,169,2,MUC16;DDT,FALSE,enrichr_default
DisGeNET,Adenocarcinoma of pancreas,Adenocarcinoma of pancreas,0.25760482720158095,0.09012664028936183,2.466666666666667,354,3,GSTM1;MUC16;MUC4,FALSE,enrichr_default
DisGeNET,Blood Coagulation Disorders,Blood Coagulation Disorders,0.26136135891545403,0.09329551496725856,3.4042884990253413,171,2,LPA;PRH1,FALSE,enrichr_default
DisGeNET,Taste bitter,Taste bitter,0.2621257277046674,0.09446375498836009,8.82020202020202,33,1,MRGPRX1,FALSE,enrichr_default
DisGeNET,Congenital adrenal hyperplasia due to 21 hydroxylase deficiency,Congenital adrenal hyperplasia due to 21 hydroxylase deficiency,0.2621257277046674,0.09446375498836009,8.82020202020202,33,1,C4A,FALSE,enrichr_default
DisGeNET,Ventricular hypertrophy,Ventricular hypertrophy,0.2621257277046674,0.09446375498836009,8.82020202020202,33,1,PRH1,FALSE,enrichr_default
DisGeNET,Iron-Refractory Iron Deficiency Anemia,Iron-Refractory Iron Deficiency Anemia,0.2621257277046674,0.09446375498836009,8.82020202020202,33,1,HBA2,FALSE,enrichr_default
DisGeNET,Malignant neoplasm of endometrium,Malignant neoplasm of endometrium,0.2622044403711692,0.0947160361033344,2.017793183131138,577,4,GSTM1;MUC16;DDT;MUC4,FALSE,enrichr_default
DisGeNET,Fever,Fever,0.26276154861026807,0.0951416708887734,3.364932562620424,173,2,C4A;APOBEC3A,FALSE,enrichr_default
DisGeNET,Uterine Corpus Cancer,Uterine Corpus Cancer,0.2634811916505263,0.09562724718315428,2.010823258491652,579,4,GSTM1;MUC16;DDT;MUC4,FALSE,enrichr_default
DisGeNET,Malignant neoplasm of vulva,Malignant neoplasm of vulva,0.2640451462122849,0.09718484886207925,8.56078431372549,34,1,GSTM1,FALSE,enrichr_default
DisGeNET,Metastatic Carcinoma,Metastatic Carcinoma,0.2640451462122849,0.09718484886207925,8.56078431372549,34,1,TNFRSF10D,FALSE,enrichr_default
DisGeNET,Broad-based gait,Broad-based gait,0.2640451462122849,0.09718484886207925,8.56078431372549,34,1,TTN,FALSE,enrichr_default
DisGeNET,Cleft Lip with or without Cleft Palate,Cleft Lip with or without Cleft Palate,0.2640451462122849,0.09718484886207925,8.56078431372549,34,1,GSTM1,FALSE,enrichr_default
DisGeNET,Wolff-Parkinson-White Syndrome,Wolff-Parkinson-White Syndrome,0.2640451462122849,0.09718484886207925,8.56078431372549,34,1,TTN,FALSE,enrichr_default
DisGeNET,Heart failure,Heart failure,0.2640451462122849,0.09707357222951028,1.785685071574642,815,5,MUC16;HBA2;LPA;PRH1;TTN,FALSE,enrichr_default
DisGeNET,Mucosa-Associated Lymphoid Tissue Lymphoma,Mucosa-Associated Lymphoid Tissue Lymphoma,0.2654558214484404,0.09793075564963812,3.3075757575757576,176,2,GSTM1;TNFRSF10D,FALSE,enrichr_default
DisGeNET,"COLORBLINDNESS, PARTIAL, DEUTAN SERIES","COLORBLINDNESS, PARTIAL, DEUTAN SERIES",0.2676898012053233,0.0998979019015596,8.316190476190476,35,1,TEX28,FALSE,enrichr_default
DisGeNET,"Gait, Drop Foot","Gait, Drop Foot",0.2676898012053233,0.0998979019015596,8.316190476190476,35,1,TTN,FALSE,enrichr_default
DisGeNET,Neonatal Jaundice,Neonatal Jaundice,0.2676898012053233,0.0998979019015596,8.316190476190476,35,1,GSTM1,FALSE,enrichr_default
DisGeNET,Juvenile Myoclonic Epilepsy,Juvenile Myoclonic Epilepsy,0.2676898012053233,0.0998979019015596,8.316190476190476,35,1,TRPM2,FALSE,enrichr_default
DisGeNET,Cerebrovascular Disorders,Cerebrovascular Disorders,0.2676898012053233,0.09980310564400072,3.2704119850187268,178,2,LPA;PRH1,FALSE,enrichr_default
DisGeNET,"Benign neoplasm of brain, unspecified","Benign neoplasm of brain, unspecified",0.27202462584999504,0.10260293748639536,8.085185185185185,36,1,DMBT1,FALSE,enrichr_default
DisGeNET,"DEAFNESS, AUTOSOMAL RECESSIVE (disorder)","DEAFNESS, AUTOSOMAL RECESSIVE (disorder)",0.27202462584999504,0.10260293748639536,8.085185185185185,36,1,RIPOR2,FALSE,enrichr_default
DisGeNET,Ovarian Mucinous Adenocarcinoma,Ovarian Mucinous Adenocarcinoma,0.27202462584999504,0.10260293748639536,8.085185185185185,36,1,TTN,FALSE,enrichr_default
DisGeNET,5q-syndrome,5q-syndrome,0.27202462584999504,0.10260293748639536,8.085185185185185,36,1,TTN,FALSE,enrichr_default
DisGeNET,Calcification of coronary artery,Calcification of coronary artery,0.27202462584999504,0.10267710044893066,2.3285333333333336,375,3,NAT8;ANKRD30A;LPA,FALSE,enrichr_default
DisGeNET,Malignant neoplasm of oropharynx,Malignant neoplasm of oropharynx,0.275708633996121,0.10529997887595016,7.866666666666666,37,1,GSTM1,FALSE,enrichr_default
DisGeNET,Malignant neoplasm of pharynx,Malignant neoplasm of pharynx,0.275708633996121,0.10529997887595016,7.866666666666666,37,1,GSTM1,FALSE,enrichr_default
DisGeNET,Obstructive azoospermia,Obstructive azoospermia,0.275708633996121,0.10529997887595016,7.866666666666666,37,1,MGAM,FALSE,enrichr_default
DisGeNET,Oculocerebrorenal Syndrome,Oculocerebrorenal Syndrome,0.275708633996121,0.10529997887595016,7.866666666666666,37,1,ARSH,FALSE,enrichr_default
DisGeNET,Proteinuria,Proteinuria,0.275708633996121,0.10548033136657747,3.163768115942029,184,2,MUC16;SDHA,FALSE,enrichr_default
DisGeNET,Stomach Neoplasms,Stomach Neoplasms,0.275708633996121,0.10486691380701188,1.7429141716566867,835,5,FCGBP;GSTM1;SDHA;MUC4;MUC5AC,FALSE,enrichr_default
DisGeNET,Chronic Kidney Diseases,Chronic Kidney Diseases,0.2758354142003304,0.1057643902441916,2.2978947368421054,380,3,GSTM1;NAT8;LPA,FALSE,enrichr_default
DisGeNET,Gross motor development delay,Gross motor development delay,0.27792346537613344,0.1079890493135275,7.659649122807018,38,1,TTN,FALSE,enrichr_default
DisGeNET,"Nephritis, Tubulointerstitial","Nephritis, Tubulointerstitial",0.27792346537613344,0.1079890493135275,7.659649122807018,38,1,MUC5AC,FALSE,enrichr_default
DisGeNET,Idiopathic Membranous Glomerulonephritis,Idiopathic Membranous Glomerulonephritis,0.27792346537613344,0.1079890493135275,7.659649122807018,38,1,C4A,FALSE,enrichr_default
DisGeNET,Keratosis,Keratosis,0.27792346537613344,0.1079890493135275,7.659649122807018,38,1,GSTM1,FALSE,enrichr_default
DisGeNET,Disorder of the optic nerve,Disorder of the optic nerve,0.27792346537613344,0.1079890493135275,7.659649122807018,38,1,GSTM1,FALSE,enrichr_default
DisGeNET,DOWN SYNDROME CRITICAL REGION,DOWN SYNDROME CRITICAL REGION,0.27792346537613344,0.1079890493135275,7.659649122807018,38,1,TNFRSF10D,FALSE,enrichr_default
DisGeNET,Benign Ovarian Neoplasm,Benign Ovarian Neoplasm,0.2817277637835638,0.11067017193888928,7.4632478632478625,39,1,MUC16,FALSE,enrichr_default
DisGeNET,Short toe,Short toe,0.2817277637835638,0.11067017193888928,7.4632478632478625,39,1,HBA2,FALSE,enrichr_default
DisGeNET,Myofibrillar Myopathy,Myofibrillar Myopathy,0.2817277637835638,0.11067017193888928,7.4632478632478625,39,1,TTN,FALSE,enrichr_default
DisGeNET,Gowers sign present,Gowers sign present,0.2817277637835638,0.11067017193888928,7.4632478632478625,39,1,TTN,FALSE,enrichr_default
DisGeNET,heavy drinking,heavy drinking,0.2817277637835638,0.11067017193888928,7.4632478632478625,39,1,GSTM1,FALSE,enrichr_default
DisGeNET,"Anemia, severe","Anemia, severe",0.285430292694734,0.11334336985743068,7.276666666666666,40,1,HBA2,FALSE,enrichr_default
DisGeNET,"Degenerative Diseases, Spinal Cord","Degenerative Diseases, Spinal Cord",0.285430292694734,0.11334336985743068,7.276666666666666,40,1,GSTM1,FALSE,enrichr_default
DisGeNET,"Muscular Dystrophy, Oculopharyngeal","Muscular Dystrophy, Oculopharyngeal",0.285430292694734,0.11334336985743068,7.276666666666666,40,1,TTN,FALSE,enrichr_default
DisGeNET,Palpitations,Palpitations,0.285430292694734,0.11334336985743068,7.276666666666666,40,1,SDHA,FALSE,enrichr_default
DisGeNET,Acute Myeloid Leukemia Arising from Previous Myelodysplastic Syndrome,Acute Myeloid Leukemia Arising from Previous Myelodysplastic Syndrome,0.285430292694734,0.11334336985743068,7.276666666666666,40,1,GSTM1,FALSE,enrichr_default
DisGeNET,Breaking out,Breaking out,0.28563959888835777,0.11600866609252916,7.099186991869919,41,1,C4A,FALSE,enrichr_default
DisGeNET,Genitourinary Cancer,Genitourinary Cancer,0.28563959888835777,0.11600866609252916,7.099186991869919,41,1,MRGPRX1,FALSE,enrichr_default
DisGeNET,Chikungunya Fever,Chikungunya Fever,0.28563959888835777,0.11600866609252916,7.099186991869919,41,1,KIR2DL1,FALSE,enrichr_default
DisGeNET,"Nephrotic Syndrome, Minimal Change","Nephrotic Syndrome, Minimal Change",0.28563959888835777,0.11600866609252916,7.099186991869919,41,1,LPA,FALSE,enrichr_default
DisGeNET,"Pancreatitis, Alcoholic","Pancreatitis, Alcoholic",0.28563959888835777,0.11600866609252916,7.099186991869919,41,1,GSTM1,FALSE,enrichr_default
DisGeNET,Chronic viral hepatitis,Chronic viral hepatitis,0.28563959888835777,0.11600866609252916,7.099186991869919,41,1,MUC5AC,FALSE,enrichr_default
DisGeNET,AIDS related complex,AIDS related complex,0.28563959888835777,0.11600866609252916,7.099186991869919,41,1,GSTM1,FALSE,enrichr_default
DisGeNET,Alcohol withdrawal syndrome,Alcohol withdrawal syndrome,0.28563959888835777,0.11600866609252916,7.099186991869919,41,1,GSTM1,FALSE,enrichr_default
DisGeNET,Laryngeal neoplasm,Laryngeal neoplasm,0.28563959888835777,0.11600866609252916,7.099186991869919,41,1,GSTM1,FALSE,enrichr_default
DisGeNET,Disseminated Malignant Neoplasm,Disseminated Malignant Neoplasm,0.28563959888835777,0.11610969177699255,2.985299145299145,195,2,MUC4;TTN,FALSE,enrichr_default
DisGeNET,Anxiety Disorders,Anxiety Disorders,0.28563959888835777,0.11588752920330478,2.205050505050505,396,3,TRPM2;GSTM1;TTN,FALSE,enrichr_default
DisGeNET,"Degenerative Diseases, Central Nervous System","Degenerative Diseases, Central Nervous System",0.2876976891988214,0.1186660835892662,6.9301587301587295,42,1,GSTM1,FALSE,enrichr_default
DisGeNET,Optic Neuritis,Optic Neuritis,0.2876976891988214,0.1186660835892662,6.9301587301587295,42,1,GSTM1,FALSE,enrichr_default
DisGeNET,Disease due to Parvoviridae,Disease due to Parvoviridae,0.2876976891988214,0.1186660835892662,6.9301587301587295,42,1,PRH1,FALSE,enrichr_default
DisGeNET,Drug Allergy,Drug Allergy,0.2876976891988214,0.1186660835892662,6.9301587301587295,42,1,GSTM1,FALSE,enrichr_default
DisGeNET,EMG: myopathic abnormalities,EMG: myopathic abnormalities,0.2876976891988214,0.1186660835892662,6.9301587301587295,42,1,TTN,FALSE,enrichr_default
DisGeNET,Ragged-red muscle fibers,Ragged-red muscle fibers,0.2876976891988214,0.1186660835892662,6.9301587301587295,42,1,SDHA,FALSE,enrichr_default
DisGeNET,Arrhythmogenic Right Ventricular Dysplasia,Arrhythmogenic Right Ventricular Dysplasia,0.2876976891988214,0.1186660835892662,6.9301587301587295,42,1,TTN,FALSE,enrichr_default
DisGeNET,Becker Muscular Dystrophy,Becker Muscular Dystrophy,0.28991963388514747,0.12131564526363985,6.768992248062015,43,1,TTN,FALSE,enrichr_default
DisGeNET,Flushing,Flushing,0.28991963388514747,0.12131564526363985,6.768992248062015,43,1,SDHA,FALSE,enrichr_default
DisGeNET,Hyperlipoproteinemias,Hyperlipoproteinemias,0.28991963388514747,0.12131564526363985,6.768992248062015,43,1,LPA,FALSE,enrichr_default
DisGeNET,Triploidy syndrome,Triploidy syndrome,0.28991963388514747,0.12131564526363985,6.768992248062015,43,1,MUC16,FALSE,enrichr_default
DisGeNET,Peroxisomal Disorders,Peroxisomal Disorders,0.28991963388514747,0.12131564526363985,6.768992248062015,43,1,LPA,FALSE,enrichr_default
DisGeNET,Dropped beats - heart,Dropped beats - heart,0.28991963388514747,0.12131564526363985,6.768992248062015,43,1,SDHA,FALSE,enrichr_default
DisGeNET,Pulmonary Cystic Fibrosis,Pulmonary Cystic Fibrosis,0.28991963388514747,0.12131564526363985,6.768992248062015,43,1,MUC5AC,FALSE,enrichr_default
DisGeNET,Sickle Cell Trait,Sickle Cell Trait,0.29100423841453743,0.12395737394092808,6.615151515151515,44,1,HBA2,FALSE,enrichr_default
DisGeNET,CARCINOMA OF VULVA,CARCINOMA OF VULVA,0.29100423841453743,0.12395737394092808,6.615151515151515,44,1,GSTM1,FALSE,enrichr_default
DisGeNET,Muscular stiffness,Muscular stiffness,0.29100423841453743,0.12395737394092808,6.615151515151515,44,1,TTN,FALSE,enrichr_default
